product_id,content,customer_id,user_name,stars,comment_id
43986343,😍😍,1003198,Hoangbao Trung,5,3986244
43986343,,6548534,Doanh Đức Lê,5,4683774
43986343,,1238325,Mạc,5,4671528
43986343,,777259,Lâm Thư,5,4202459
43986343,,11619604,Huynh Linh,5,4011965
43986343,,1944223,Ngô Thị Thu Thủy,5,3875113
43986343,,7573880,Lương Quang,5,3819208
43986343,,15181918,Nacho Varga,5,3771378
43986343,,6314608,Pham Tien Hiep,5,3763631
51990189,"hay,tiki giao hàng nhanh,cám ơn",12659874,hanh pham,5,3491772
51990189,Tốt,10229148,Hoàng Thị Kim Yến,5,4751603
51990189,,7173125,Tăng Ái Liên,5,4732145
51990189,,12615166,Trần Uyên Nhi,5,3944979
446539,"Có lẽ khi mở trang truyện ra ban sẽ cảm thấy hụt hẫng vì nét vẽ khác hoàn toàn với quyển truyện thể loại trinh thám như Conan nổi tiếng. Kindaichi cuốn hút người đọc bởi cốt truyện tinh tế hơn nhiều. Khi biết đến Kindaichi mình cảm thấy đây có lẽ mới chinh là quyển Truyện Tranh Trinh Thám thực sự. Án mạng tại dị nhân quán là một thảm kịch đau thương xuất phát từ sự hiểu nhầm không đáng có, sự rạn nứt trong tình cảm hai chị em đã khiến người chị giết chết người em yêu quí - Hanane.",577348,Bùi Gia Hân,5,392345
446539,"Đi đến vụ án lần này, Saki người bạn thân của Kindaichi đã ra đi dưới sự tàn độc của hung thủ, điều làm mình rất tiếc nuối và buồn khi đọc đến vụ án này.
Không đi theo lối mòn ""cổ tích"" của một số truyện trinh thám khác như Conan. Kindaichi mang màu sắc chân thực và khóc liệt hơn. 
Kết thúc vụ án cả  hung thủ và nạn nhân đều nhận lấy được ""quả báo"" thích đáng cho mình. Điều tiếc nuối nhất là động cơ hạ sát Saki thật quá ích kỹ và độc ác.
Trong vụ án này mình cảm thấy cả hung thủ và nạn nhân đều là những kẻ xấu,  vì lợi ích cá nhân mà hy sinh người khác, cái kết mà họ nhận được là hoàn toàn xứng đáng",374352,Phạm Minh,5,368521
446539,"Mỗi tập của kindaichi mang lại sắc thái khác nhau cho độc giả, nên các bạn đừng ngần ngại khi mua các tập lung tung...vì ít liên quan đến nhau, đọc từng tập nội dung không liên quan đến nhau nhiều...
Trong tập này mình thật sự phẫn nộ vì tình cảm chị em, vì hiểu lầm mà người chị đành ra tay sát hại em gái của mình. Mặc dù 2 người là sinh đôi....Hối hận cũng không kịp nữa rồi
Chất lượng giấy ổn định, và thích mấy tập dày, mong nhà xuất bản khi tái bản đừng cắt bớt nội dung của truyện. Thân!",110779,Võ Bích,5,353972
446539,"Đã mua cuốn sách này từ 1 tuần trướcvề khoản in ấn rất hài lòng chất lượng giấy tốt mình đọc Kindaichi từ tập 1 đến tập 7 rồi nội dung rất hay nét vẽ thì mình thấy rất tuyệt hơn bộ Conan nhiều. Đối với mình, mỗi vụ án của Kindaichi đều đem lại cho mình nhiều cảm xúc. Bi có, hài có, gây cấn có, luyến tiếc có, phẫn nộ có Trong tập này hung thủ cũng bị tổn thương và hiểu lầm trong quá khứ mà quay qua thù ghét chính người em gái xinh đôi của mình. Khi hiểu lầm được hóa giải thì cũng đã quá muộn",105484,Tào Chí Phúc,5,299298
446539,"Nếu là một Fan của thể loại trinh thám thì không thể bỏ qua Kindachi. Trong sự trở lại này, Kindachi mang đến cho bạn đọc một cảm giác hoàn toàn khác: Bìa full scan cán mờ, cực đẹp, giấy dày, mỗi tập một vụ án nên đọc rất đã. Đặc biệt, do đã phân loại T3 (dành cho tuổi trưởng thành) nên những chi tiết nhạy cảm, những cảnh máu me, kinh dị, ám ảnh sẽ Full HD luôn, không che không xóa, nên cho mình một trải nghiệm bản gốc rất thú vị. Tập này khá là dày, lại hấp dẫn ở những thủ thuật gây án khó ngờ đến của kẻ tự xưng là ""Ông già Noel râu đỏ"". Để rồi sau mọi tập truyện, một bài học đắt giá về tình người, những triết lí sâu sắc được đúc kết lại qua lời thù tội của hung thủ cũng như những suy nghĩ của Kindaichi, cho người đọc những triết lí nhân sinh sâu sắc. Một tác phẩm trinh thám hấp dẫn và ý nghĩa!",166935,LOL LOLlipop,5,302878
446539,"Thám tử Kindaichi tập 7 này dày hơn hẳn mấy tập trước do có nội dung câu chuyện dài hơn, chất lượng giấy tốt. Về nội dung thì hay khỏi phải nói, bí ẩn xoay quanh ""Ông già Noen râu đỏ"" toàn thân đều màu đỏ, từ quần áo, đến tóc, râu và cả chân mày cũng đỏ. Ông đã mất được 1 năm nhưng lại xuất hiện những lá thư đe doạ mang tên ông được gửi đến cho đoàn kịch, rồi sau đó nhiều án mạng liên tiếp xảy ra. Vậy thực chất Ông già Noen râu đỏ là ai? Nỗi niềm của kẻ thủ ác là gì?",73789,Trang Ho,5,300314
446539,"Ở tập này về khoản in ấn rất hài lòng. Chất lượng giấy tốt, keo dán gáy dày hơn, truyện dày đọc phê hơn. Mỗi tập kindaichi là một vụ án khác nhau. Hung thủ bị vạch trần thường là do tổn thương nặng về tâm lí hoặc tình cảm, lòng hận thù, ghen ghét đố kị.. Trong tập này hung thủ cũng bị tổn thương và hiểu lầm trong quá khứ mà quay qua thù ghét chính người em gái xinh đôi của mình. Khi hiểu lầm được hóa giải thì cũng đã quá muộn. Cái chết của nhân vật saki là cái mình ko ngờ tới nhất. Anh chàng sống sót ở tập 4 đã phải bỏ mạng ở tập 7. :)
",684405,Giang Dinh,5,293389
446539,"mình đọc Kindaichi từ tập 1 đến tập 7 rồi.Mà chủ yếu là đặt hàng qua Tiki.Kindaichi là một bộ truyện hay,giàu tính nhân văn.Hung thủ thì khi phá án là người không ai ngờ tới.Nội dung rất hay.Nét vẽ thì mình thấy rất tuyệt,theo mình thì truyện trinh thám không nhất thiết phải vẽ đẹp mà quan trọng là sự lôi cuốn trong từng vụ án.tuy Kindaichi là một cậu bé quậy phá nhưng khi vào vụ án,không vụ nào có thể qua mặt cậu.Qua đó cho thấy một triết lý:Không nên nhìn mặt mà bắt hình dong,không nên nhìn bên ngoài mà vội phán xét người khác",561013,Anh  Duy,5,292184
446539,"Đối với mình, mỗi vụ án của Kindaichi đều đem lại cho mình nhiều cảm xúc. Bi có, hài có, gây cấn có, luyến tiếc có, phẫn nộ có. Trong tập 7, nhờ vụ án ""Làng lục giác"" Kin được chú cảnh sát mời đến hỗ trợ vụ án mới liên quan đến một khách sạn ""Dị Nhân Quán"" bị đe dọa bởi bức thư nặc danh. Cũng chính tai nơi đây, hàng loạt vụ giết người bí hiểm xảy ra. Mở đầu là bà Minami với cái chết bị đầu độc khi đang đóng vở kịch. Điều bí ẩn ở đây chính là vị khách kỳ quái của khách sạn khi toàn thân ông ta chỉ duy nhất 1 màu. Thực sự trong những vụ án của Kindaichi mình rất khó đoán ra được hung thủ là ai. Thường thì với những nhân vật đầu truyện có tính cách quái đản và nham hiểm mình đều bỏ qua. Liệu trong tập này, mô tuýp có phải hung thủ là người giả dạng ngây thơ hay không? Để không làm mọi người cụt hứng, mình xin phép không spoil kết truyện",169599,Trần Phan Lan Anh,4,291436
446539,"Truyện hay,nhân viên giao hàng dễ thương",11816721,Phan Thị Ngọc Tuyết,5,3569586
446539,"truyện rất hay, kiểu mới mỗi cuốn là 1 vụ án nên dễ theo dõi",176768,Vương Thị Kim Ngân,5,2003625
446539,,13600937,Huỳnh Như,5,5013591
446539,,1292840,KhôngPhải Dạng VừaĐâu,5,4590460
446539,,17996067,Duy Anh,3,4360822
446539,,14370333,Nguyễn thanh nhựt,5,4278817
446539,,16971344,NTL lc,5,4102467
446539,,17619251,Thien My,5,4089807
446539,,8030675,Mỹ Anh,5,4016678
446539,"Xem truyện, tôi sợ nhất là sự oan ức, đến chết cũng là oan ức, còn việc kẻ thủ ác ra tay, đáng hay không đáng trả giá mơi là vấn đề, Tôi thực sự rất tiếc cho Saki, cậu ấy thực sự rất dễ thương, thái độ tích cực và bản tính lạc quan của cậu ấy, tôi ngỡ cậu ấy qua vụ án 7 điều bí ẩn kia tai qua nạn khỏi là mừng, ai ngờ đến tập này lại trở thành nạn nhân bất đắc dĩ. Khi nhìn Kindaichi suy sụp tinh thần, tác giả bộ truyện rất có tài trong việc diễn tả nỗi đau của nhân vật, tôi cảm thấy xót xa cực điểm!
Thật không biết nói gì hơn đối với thủ phạm lần này, tôi cũng không ưa nạn nhân cho lắm, có điều tôi không hiểu, đã bị bắt, kết án vào tù, sao thủ phạm còn có thể phẫu thuật lại khuôn mặt trở lại như xưa!? ",516261,đỗ thúy an,5,314434
2354635,"Truyện hay lắm ạ
Tiki cũng bọc giao hàng nhanh và cẩn thận
Có điều truyện từ NXB Trẻ nhanh hết quá ạ, Hồ Sơ Mật, Liar Game, Trừng Sư... vì bận nên không thể theo dõi thường xuyên mà lần nào em lên truyện cũng hết
Hơn nữa, đơn hàng em mua đủ yêu cầu nhưng khi nhận lại không nhận được quà tặng thêm là lọ nước hoa 100ml là sao ạ? Tuy truyện em mua ở 2 NXB khác nhau nhưng giá của nó gộp chung vào là hơn 250K rồi mà?",844370,Phạm Hồng,5,1587550
